Text,Rating,Sentiment
"perasaan hp saya nggak se kentang itu deh, tapi pas saya mau login instagram tidak bisa. ngestuck mulu di loadingscreen nya terus walaupun ditungguin beberapa menit. biasanya pas saya login nggak lama setelah itu langsung muncul isi aplikasinya. tolong perbaiki lagi",2,Negative
Tolong dong sediakan fitur untuk memasukan musik lagi pada kiriman yang musiknya hilang untuk kedua kalinya karena kalau sudah dua kali hilang malah gak bisa di masukan ulang musik. Setidaknya sediakan fitur edit musik agar kami bisa memasukkan musik ulang,3,Neutral
"mau ngedit sorotan udah di ubah foto sampulnya masih tetap sama walaupun sudah di ulang berkali-kali, mau ngedit nama di sorotan tidak bisa pakai yang sudah kita salin dari handphone sendiri, harusnya di update makin tambah canggih ini kenapa malah seperti makin parah.",2,Negative
"kecewa bgt sama Instagram, pas foto disimpan di draft dulu, sebelum nyalain data seluler ada, waktu di nyalain itu foto hilang semua yg di draft... padahal tadi foto bareng keluarga kecil yg tadi quality time... plisss kembalikan foto tadi kalo bisaaa, anak dan suamiku waktu mau diajak foto bersama,, pdhal sebelum nya susah bgt diajak foto ini giliran mau ehhhhhhh, Instagram berulah ((((((((((((",2,Negative
Kenapa setiap aku mau buat akun di ig yang halaman setelah instal ada bacaan masalah teknis dari ig nya sendiri.saya pikir mungkin masih error hp saya tapi setelah dicoba beberapa kali tetep gk bisa buat akun.tolong dong developernya untuk segera mempeebaiki sistemnya,1,Negative
"hallo kawan, jujur ig ini makin hari ada kemajuan. cuman ada hal yang perlu diperhatikan, pertama dalam fitur pencarian di ig saya banyak konten dewasa padahal itu sudah saya hentikan berkali kali, kedua adanya perbedaan fitur ig di dua akun saya, contoh fitur template. mohon koreksinya dan semoga lebih maju buat kedepanya:)",3,Neutral
"Semenjak update yang terbaru ini, malah makin lemot, di beranda buffering semua, apalagi di pencarian, dan ada masalah di story yang suka tiba² menghilang.. Tolong pihak yang bersangkutan untuk memperbaiki bug yang terjadi, terima kasih",3,Neutral
kenapa ukuran apk yang tiba-tiba bertambah trus suka nge laglag juga setiap nonton reels agak nge lag ram ku masih banyak banget kok terus kalau buka aplikasi lain bagus bagus aja kenapa ya?ukuran penyimpanan aneh udah bagus di 100an malah naik ke 200an terpaksa install ulang lagi benerin lah bug bug nya instagram FB nge bug pusing gw pusing banget kerjaan gw hapus install hapus install mulu kerna ngebug terus data penyimpanan nya kenapa sih? biasakan baca baca in keluhan user min!!,1,Negative
"ini gimana sih mau langganan instagram kok gak bisa di harga 7500, sudah berapa kali coba tapi tetep ga bisa, muncul terus ""periksa koneksi anda dan coba lagi"" padahal sudah coba dengan koneksi lain, tetap sama. tp kalau langganan diatas harga itu bisa.. ini gimana yah tolong deh instagram yang benar aja..",2,Negative
Kecewa karena fitur notes pada postingan dihapus dan juga ada beberapa error seperti saat memilih musik untuk ig story di akun pertama tidak muncul opsi musik yang tersimpan sedangkan pada akun kedua tesedia.,1,Negative
SANGAT BURUK!! BIKIN ORANG EMOSI AJA!! masa baru update malah makin buruk ni aplikasi ngehabisin kuota aja! Masa tiba tiba kembali sendiri gabisa buka sg aneh! tiba tiba ngebug eh malah kembali ke layar utama bener bener ngeselin!!!!! C'mon la masa dikit dikit update giliran udah di update malah makin ngelag ni aplikasi!!,1,Negative
"Suka gak jelas tiba² apk terupdete,udhnya bikin story video malah kek foto dengan musiknya aj, padahal kita nyanyi tapi malah kek foto dg musik ny aja, gk jls. Kdg efek suka ilang sendiri. Gkjls",2,Negative
"lucu aplikasi ku instagram bisa terhapus sendiri....parah x...aplikasi bujang posting foto sebenarnya tak bisa,tak bisa..melompat keluar mulu....makan batere nomor 1 lagi...aplikasi bujang..",1,Negative
"Suka banget sama apk ini,cuma sayang banget makin kesini di update kok makin aneh look nya.kenapa letak foto di feed makin gede"" gitu agak kurang suka,lebih bagus ukuran yang lebih awalnya,terus letak tambah sorotannya jadi kedepan bagusan diletakin di belakang aja.🙏🏻",3,Neutral
Kenapa mode hening sekarang di hilangkan pada saat scroll reels. Itu sebenarnya salah satu fitur bagus buat yang ingin dengarin musik sambil scrolling. Balikin lagi nggak fiturnya.,3,Neutral
"makin di upgrade makin jelek, masa nyari efek/filter jadi ga bisa, giliran efek yang jelek¹ malah di ada in, wkwk, lebih suka Instagram yang dulu sebelum di upgrade siii , perbaiki ya!",1,Negative
ini kenapa ya tiba tiba akun aku di ragukan padahal aku tidak membuat kesalahan dan saya hapus dan download lagi tdi mslah putih semua dan ada tulisan di atasnya tolong dong di perbaiki nanti setelah di perbaiki saya kasih Bintang 5 pliss tolong developer Di baca dong hanya ig Yang membuat saya dapat berkomunikasi dengan teman teman saya. Terima kasih. mohon maaf jika ada kata kata yang salah 🙏🙏🙏 dan tolong dong di perbaiki plis kok belum di perbaiki tolong dong nanti saya kasih bintang 5,2,Negative
"Saya ingin menyampaikan keluhan terkait tampilan video di tab Reels. Saat saya menonton Reels langsung dari feed, ukurannya normal, tetapi ketika menonton di tab Reels, videonya otomatis diperbesar sehingga bagian tepinya terpotong. Hal ini menyebabkan teks atau elemen penting dalam video tidak terlihat dengan baik. Saya merasa pengalaman menonton jadi kurang nyaman karena beberapa konten jadi sulit dipahami. Apakah ada cara untuk menyesuaikan ukuran tampilan atau mengurangi efek zoom ini? Ty🙏",3,Neutral
Tolong agar banyak bug yang diperbarui dan mohon agar semisal lagu itu hilang biar bisa di edit lagi mungkin seperti diganti oleh pengguna karna terkadang banyak postingan yang bagus bagi org tapi sayang nya sound nya sudah hilang atau kena copyright,3,Neutral
"Baru di update tuh awalnya normal normal aja tapi udah 3 hari ga bisa login bahkan notif yg biasanya masuk juga ga ada cuman stuck di halaman awal yg layar hitam dan logo instagram, tolong ya udah buat masukan juga belum ada perubahan",2,Negative
"Tidak bisa memuat ulang kabar berita, tidak bisa upload foto ataupun video, tidak bisa cari, tidak bisa semua. Kalo seperti ini terus lebih baik aku uninstal aja, dan kembali pada twitter.",5,Positive
"Bagus,tapi sering banget kejadian pas buka komen,komennya gaada padahal tertulis angka kalau komennya itu ada banyak padahal wifi nya lancar banget,dan pas ngirim reels,trus restart hp eh malah ilang reels yang dikirim.dan semoga ig juga nambahin fitur history,kadang aku lupa ngelike/simpan reelsnya jadinya hilang dan nyarinya susah",4,Positive
"misi kaa, sebenernya ig uda baguss bangeetttt tapi tolong perbaiki fitur ig yang buat edit sampul sorotan yaa. masa buat ganti sampulnya gabisa? tolong diperbaiki. nanti aku kasi bintang 5 kalo uda diperbaiki. trimakasii, sekian terima thv🙏",4,Positive
"apk Instagram sekarang kenapa ya, kok ngelag gitu. padahal aku data/wifi ada kok, tapi ngecek sesuatu susah. ngecek profil orang yang follow akunku aja gk bisa dan gk kelihatan kalau orang itu udah follow. padahal sebelum²nya cukup buka profil seseorang aja kita bisa tau dia follow akun kita atau GK, tapi sekarang bolak-balik pun tetap gk bisa di cek",3,Neutral
"sebenernya bagus, cuma kadang ngeleg pas bikin story gabisa di masukin ke highlight, di check di arsil juga gaada, pdhl uda pake mode otomatis masuk arsip. sisa nya ma bagus semua",3,Neutral
"setelah di-update kadang ngebuka ig sendiri tanpa disentuh gatau kalo pengguna yang lain demikian, tapi punya saya kadang ngebuka sendiri. semoga cepat dibetulkan bug nya, terimakasih.",2,Negative
"Bad!! Instagram semakin kesini sistem nya semakin buruk, saya ingin login dan semua data yang saya masukan sudah benar, ini malah akun tidak ditemukan/Kata sandi salah. Lalu saya klik pencarian dengan nomor telepon ada akun saya, lalu saya klik dapatkan kode, eh malah akun tidak ditemukan!!Sangat Jelek! Burukk!! Semoga saja bangkrut..",1,Negative
"setiap abis update story dengan musik pasti enah kapan musiknya bakal diapus dan story yg memakai musik tersebut menjadi jelek, kenapa harus dihapus²? musik yg tersedia juga tidak lengkap, dan sekarang bertambah lgi masalah ny, mshl kmrn blm selesai udh muncul lgi yg baru, sg temen ga bisa di repost lah, ngbug pula, dan msh bnyk yg laen, gaada mau perkembangan kah? new: apasi mau ganti pw susah bgt udh bener lu urus Facebook aja anj gaush gegayaan wa ig lu pegang, gaada perkembangan dri kpn tau",1,Negative
"update mulu bug nya kga pernah di benerin,tolong benerin bug secepatnya,akun saya stories Instagram tidak muncul,dan bug stories Instagram sering lag padahal sinyal banyak dan saya juga sudah menggunakan wifi tetapi sinyalnya tetap bug lemot",1,Negative
"story ga masuk ke arsip dan ga bisa ditaruh di highlight, notes di reel dihapus padahal unthk saya berguna. tolong dong update yang bener, makin lama kok makin jelek sih.",1,Negative
"Sering update, bukan tambah bagus malah sering bug saat scroll reels sound vidio² yang udah lewat masih ada di vidio selanjutnya jadi, gak jelas vidionya kayak numpuk. Bahkan udah ganti hp pun masih",1,Negative
"kenapa sih di reel tidak bisa pause bisanya tekan sampe lama dan terus kalo komen masa g bs edit g kaya yutub,terus kenapa buka video reel tiba tiba ngefreeze? dongo semuanya banyak bug malah dibiarkan harus di fix dong,kocak",1,Negative
"rada ngeleg, kadang susah buat bikin story, tapi seru ko, enak kalau nge like vidio gk kesimpen di akun, kalau kesimpen nanti kelihatannya kayak terlalu rame gitu, terus vidio bisa di simpan, bisa nge chat di ig, tapi kekurangannya cuman 1, yaitu lemot buat bikin story, padahal jaringan udah bagus",4,Positive
"Aplikasi ga jelas tiba² ke log out sendiri, pas masuk lagi malah ga bisa masuk padahal username dan kata santinya sudah betul, trus tiba² di suruh konfirmasi no telpon akun saya malah ke lock, mau konfirmasi video selfie sampe sekarang belum juga di kirim kodenya sampe Skrang IG saya ga bisa kebuka ga tau kenapa email pun ga ada masuk atau ga ada balesan",1,Negative
"Dalam beberapa hari terakhir setiap memutar reels maupun postingan dalam bentuk video selalu patah-patah, glitching. Padahal kualitas internet saya sudah cukup baik. Hal ini tentunya sangat menggangu dan membuat saya jengkel dan tidak nyaman.",2,Negative
"saya sempet uninstall Instagram, pas install lagi terus mau login kok gabisa yah?? kata sandi salah terus padahal yg saya masukin itu sudah benar, terus nyoba ""lupa kata sadi"" pas masukin sandi baru malah gabisa katanya ""ada masalah"". gimana yah tolong tanggapannya. barusan banget pas dibuka apk nya malah layarnya item doang",1,Negative
"Fitur arsip story IG tiba-tiba mati sendiri tanpa saya nonaktifkan. Sebelumnya saya sudah sempat lihat arsip story setelah 12 Maret 2025, tapi sekarang semuanya hilang. Banyak momen penting yang ikut lenyap. Saya nggak pernah matiin arsip manual, dan ternyata banyak pengguna lain juga ngalamin hal yang sama. Mohon segera diperbaiki bug ini dan kembalikan data arsip yang hilang.",3,Neutral
"kenapa skrg ga bisa buka IG.. setiap buka tiba2 apk berhenti sendiri, setiap mau buka tidak bisa dan keluar sendiri. padahal aplikasi yg lain fine fine aja. mohon diperbaiki segera",2,Negative
"bagus dan keren banget, tapi mohon ya agar di semua akun tetap setiap bikin story ada titik tiga nya biar bisa dimasukin arsip, dan pas masukin ke arsipan itu cepet masuknya dan jangan lama terus ilang ilang video atau fotonya🙏🏻 mohon diperbaiki lagi",4,Positive
"tolong di improve lagi aplikasi nya, masih banyak banget bug yang sangat menyusahkan user, terlebih saat ingin upload postingan, seringkali postingan tidak bisa di post karena ada kesalahan, padahal jaringan internet sedang dalam kondisi yang bagus (sangat bagus malahan).",1,Negative
"semenjak update makin banyak bug , pas gua lagi scroll malah sering stuck di vidio , padahal sinyal nya full , gw gak tau Ini fitur baru atau apa yang pasti ini ganggu benget , jadi ribet gua keluar apk hapus sampah nya lagi masuk Ig lagi , tolong di perbaiki !!!",1,Negative
"Plisss kenapa skrg jadi anehh,dulu bisaa bikin Ig story dengan video durasi panjang,dan video lainnyaa.skrg bikin IGS vid pendek aja selalu ada tulisan ""kesalahan"" atau ""menunggu koneksi"".tolong diperbaiki.saya bingung banget kenapa skrg jadi ga makin bagus tp makin bug",1,Negative
"sbnr nya bagus, cuma mau post sg nambahin musik, liriknya ngebug, ngga jalan, mungkin bisa tolong di perbaiki supaya lebih nyaman para pengguna istagram dan mungkin untuk rasio di feed ig nya balik lagi ke 1:1 karna lebih nyaman aja di pandang",3,Neutral
Tolong kembalikan tampilan feed Instagram ke versi sebelumnya! Foto jadi ter-crop aneh & susah styling feed. Tampilan kotak lebih clean dan estetik. Banyak user kecewa dengan update ini. Please fix this!,3,Neutral
"Terlalu sering banyak perubahan yang sering bikin user jengkel. Lagu yang sudah disimpan kalau mau story tidak ada, memasukkan postingan foto penuh tidaknya rasio tidak ada tombolnya dan banyak lagi.",3,Neutral
"Suka.. tapi kenapa pesan hilangnya tidak seperti dulu... Suka fitur yg pesan hilang sebelumnya daripada yg ini,, semoga di kembalikan semula,, yg ini mudah eror, pesan tidak terbaca",5,Positive
"ini instagram yg salah apa nya ya? udh lama bgt aku ga bisa upload foto lebih dr satu, setiap mau diselesaikan pasti ngbug, muter² doang entah knpa, dan ujung² nya gajdi upload krna kelamaan. tolong dong pencerahan nya.",3,Neutral
"wahai developer Ig tolong perbaiki bug dimana sat saya melihat saran di pencarian sekarang malah menjadi saran seperti awal membuat akun, padahal saya sudah melaporkan bugg ini beberapa hari yang lalu tapi masih belum diperbaiki, tolong perbaiki bugg ini, saya pun sudah menggunakan Ig lite dan pencarian saya masih normal yang menandakan bahwa memang aplikasi Ig lah yang rusak",2,Negative
"Tolong lah atasin masalah di akun Instagram saya yang suka like sendiri tanpa sepengetahuan saya, tiap hari saya hapusin ga ada habis nya. saya tunggu perbaikannya, masa Iyah di update tiap Minggu ngga ada sama sekali kemajuan dalam mengatasi Msalah ini. mending kalau yang di like postingan bagus, ini mah mah jelas yang di like konten-konten ga bermutu.",1,Negative
"kenapa hasil dri Boomerang nya ngezoom yaa? padahal ga saya zoom. tpi hasil nya mlh ngezoom, itu gmn ya solusi nya?. padahal mau di pke buat bikin video Boomerang. mlh hasil nya ngezoom, jdinya gajadi bikin video nya deh. masa hasil nya ngezoom begitu sii",4,Positive
"Ig apa lah inih Gw setiap login ke akun Ig malah ajukan bidang terus padahal ga melakukan apa"" tiba"" ajukan bidang, udh bikin akun sampe 5 baru sehari bikin akun besk nya udh gabisa login lagi malah di suruh ajukan bidang mana lama ajukan nya aplikasi apaan lah inih, dulu ga kaya gini ko sekarang malah gini terus heran gw",1,Negative
"instagram saya tiba-tiba tidak bisa login, Tiba-tiba keluar minta kode verifikasi, padahal nomor HP masih aktif dan email masih aktif, tapi kode Verifikasi tidak masuk-masuk, setelah itu bisa ganti kata sandi tapi tetap tidak bisa login, tolong solusi nya pihak instagram",1,Negative
